,imdb_name_id,name,date_of_birth,height,is_actor,race,gender,sexuality
1495,nm0571435,T.P. McKenna,1929-09-07,178.0,True,,,
1497,nm0001217,Fionnula Flanagan,1941-12-10,157.0,True,,,
1499,nm0218747,Martin Dempsey,"1922 in Fermoy, County Cork, Ireland",,True,,,
1501,nm0446303,David Kelly,1929-07-11,178.0,True,White,Male,Straight
1505,nm0512651,Graham Lines,1929-03-25,,True,,,
1507,nm0512631,Rosaleen Linehan,1937-06-01,169.0,True,,,
1509,nm0600531,Ron Moody,1924-01-08,178.0,True,White,Male,Straight
1511,nm0908861,Shani Wallis,1933-04-14,,True,,,
1513,nm0001657,Oliver Reed,1938-02-13,180.0,True,White,Male,Straight
1517,nm0781183,Harry Secombe,1921-09-08,173.0,True,White,Male,Straight
1519,nm0504492,Mark Lester,1958-07-11,179.0,True,White,Male,Straight
1525,nm0928349,Jack Wild,1952-09-30,165.0,True,White,Male,Straight
1527,nm0640561,Joseph O'Conor,1910-02-14,,True,,,
1530,nm0609859,Peggy Mount,1915-05-02,156.0,True,White,Female,
1532,nm0744436,Leonard Rossiter,1926-10-21,175.0,True,White,Male,Straight
1537,nm0048523,Hylda Baker,1905-02-04,150.0,True,,,
1539,nm0186469,Kenneth Cranham,1944-12-12,170.0,True,White,Male,Straight
1541,nm0420923,Megs Jenkins,1917-04-21,165.0,True,White,Female,Straight
1544,nm0925453,Sheila White,1948-10-18,,True,,,
1546,nm0685694,Wensley Pithey,1914-01-20,,True,,,
1548,nm0000659,Barbra Streisand,1942-04-24,165.0,True,White,Female,Straight
1553,nm0001725,Omar Sharif,1932-04-10,180.0,True,Middle,Male,Straight
1557,nm0575552,Kay Medford,1919-09-14,,True,White,Female,
1559,nm0004282,Anne Francis,1930-09-16,173.0,True,White,Female,Straight
1563,nm0682074,Walter Pidgeon,1897-09-23,188.0,True,White,Male,Bisexual
1568,nm5009508,Lee Allen,,,True,,,
1570,nm0596056,Gerald Mohr,1914-06-11,188.0,True,White,Male,Straight
1574,nm0269709,Frank Faylen,1905-12-08,178.0,True,White,Male,Straight
1580,nm0492948,Mittie Lawrence,1941-09-01,,True,,,
1582,nm0363515,John Harmon,1905-06-30,,True,,,
1584,nm0105007,Thordis Brandt,1940-09-07,,True,,,
1586,nm0000564,Peter O'Toole,1932-08-02,188.0,True,White,Male,Straight
1595,nm0164379,Petula Clark,1932-11-15,157.0,True,White,Female,Straight
1597,nm0714878,Michael Redgrave,1908-03-20,190.0,True,White,Male,Bisexual
1599,nm0048468,George Baker,1931-04-01,189.0,True,White,Male,Straight
1607,nm0680795,Siân Phillips,1933-05-14,171.0,True,,,
1610,nm0117188,Michael Bryant,1928-04-05,,True,,,
1614,nm0373324,Jack Hedley,1930-10-28,,True,White,Male,
1616,nm0499315,Alison Leggatt,1904-02-07,166.0,True,,,
1618,nm0750192,Jenny Runacre,1946-08-18,178.0,True,,,
1620,nm0340737,Clinton Greyn,1933-09-29,187.0,True,,,
1622,nm0545294,Elspeth March,1911-03-05,,True,,,
1624,nm0828745,Ronnie Stevens,1925-09-02,,True,,,
1626,nm0000527,Walter Matthau,1920-10-01,189.0,True,White,Male,Straight
1634,nm0186903,Michael Crawford,1942-01-19,179.0,True,White,Male,Straight
1636,nm0564059,Marianne McAndrew,1942-11-26,175.0,True,,,
1638,nm0668855,E.J. Peaker,1940-02-22,,True,,,
1640,nm0270915,Fritz Feld,1900-10-15,169.0,True,White,Male,Straight
1644,nm0641729,J. Pat O'Malley,1904-03-15,166.0,True,White,Male,Straight
1646,nm0001918,Louis Armstrong,1901-08-04,168.0,True,Black,Male,Straight
1650,nm0191685,Robert Culp,1930-08-16,185.0,True,White,Male,Straight
1652,nm0001285,Elliott Gould,1938-08-29,191.0,True,White,Male,Straight
1656,nm0001007,Dyan Cannon,1937-01-04,165.0,True,White,Female,Straight
1659,nm0611277,Donald F. Muhich,1931-11-30,,True,,,
1661,nm0828523,K.T. Stevens,1919-07-20,180.0,True,,,
1664,nm0946481,Celeste Yarnall,1944-07-26,,True,,,
1666,nm0096143,Lynn Borden,1937-03-24,170.0,True,,,
1668,nm0123653,Linda Burton,,,True,,,
1670,nm0611976,Greg Mullavey,1939-09-10,,True,White,Male,Straight
1672,nm0001228,Peter Fonda,1940-02-23,189.0,True,White,Male,Straight
1674,nm0000454,Dennis Hopper,1936-05-17,172.0,True,White,Male,Straight
1681,nm0579234,Antonio Mendoza,,,True,,,
1683,nm0278258,Warren Finnerty,1925-04-09,,True,,,
1686,nm0039435,Luke Askew,1932-03-26,179.0,True,White,Male,Straight
1689,nm0026035,Luana Anders,1938-05-12,163.0,True,White,Female,
1694,nm0770124,Sabrina Scharf,1943-10-17,,True,,,
1696,nm0907480,Robert Walker Jr.,1940-04-15,173.0,True,,,
1698,nm0050451,Robert Ball,,161.0,True,,,
1702,nm0532298,Ali MacGraw,1939-04-01,173.0,True,White,Female,Straight
1705,nm0641939,Ryan O'Neal,1941-04-20,183.0,True,White,Male,Straight
1710,nm0001537,Ray Milland,1907-01-03,186.0,True,White,Male,Straight
1716,nm0000169,Tommy Lee Jones,1946-09-15,183.0,True,White,Male,Straight
1723,nm0241893,Andrew Duncan,,,True,,,
1738,nm0094048,Sudie Bond,1928-07-13,,True,White,Female,
1742,nm0000044,Burt Lancaster,1913-11-02,188.0,True,White,Male,Straight
1751,nm0001509,Dean Martin,1917-06-07,178.0,True,White,Male,Straight
1753,nm0781029,Jean Seberg,1938-11-13,160.0,True,White,Female,Straight
1755,nm0000302,Jacqueline Bisset,1944-09-13,169.0,True,White,Female,Straight
1759,nm0001421,George Kennedy,1925-02-18,193.0,True,White,Male,Straight
1762,nm0371040,Helen Hayes,1900-10-10,152.0,True,White,Female,Straight
1766,nm0001336,Van Heflin,1908-12-13,182.0,True,White,Male,Straight
1771,nm0822972,Maureen Stapleton,1925-06-21,160.0,True,White,Female,Straight
1777,nm0625167,Barry Nelson,1917-04-16,182.0,True,White,Male,Straight
1780,nm0944073,Dana Wynter,1931-06-08,169.0,True,White,Female,Straight
1782,nm0634313,Lloyd Nolan,1902-08-11,179.0,True,White,Male,Straight
1788,nm0354853,Barbara Hale,1922-04-18,165.0,True,White,Female,Straight
1791,nm0004833,Gary Collins,1938-04-30,185.0,True,White,Male,Straight
1793,nm0484829,Jessie Royce Landis,1896-11-25,169.0,True,White,Female,Straight
1797,nm0001807,Cicely Tyson,1924-12-19,161.0,True,Black,Female,Straight
1802,nm0934902,Paul Winfield,1939-05-22,188.0,True,Black,Male,Gay
1804,nm0393661,Kevin Hooks,1958-09-19,,True,Black,Male,Straight
1806,nm0558618,Carmen Mathews,1911-05-08,,True,,,
1808,nm0536737,Taj Mahal,1942-05-17,193.0,True,,,
1810,nm0078940,James Best,1926-07-26,185.0,True,White,Male,Straight
1812,nm0476609,Sylvia Kuumba Williams,1941-10-28,,True,,,
1814,nm0244101,Richard Durham,1917-09-06,,True,,,
1816,nm0591485,Liza Minnelli,1946-03-12,163.0,True,White,Female,
1819,nm0001868,Michael York,1942-03-27,179.0,True,White,Male,Straight
1823,nm0340926,Helmut Griem,1932-04-06,,True,White,Male,
1825,nm0001297,Joel Grey,1932-04-11,165.0,True,White,Male,Gay
1827,nm0921202,Fritz Wepper,1941-08-17,174.0,True,,,
1829,nm0001943,Marisa Berenson,1947-02-15,173.0,True,White,Female,Straight
1833,nm0006742,Helen Vita,1928-08-07,,True,,,
1835,nm0938754,Ralf Wolter,1926-11-26,170.0,True,,,
1837,nm0000199,Al Pacino,1940-04-25,168.0,True,White,Male,Straight
1847,nm0709907,John Randolph,1915-06-01,183.0,True,White,Male,Straight
1850,nm0444955,Jack Kehoe,1934-11-21,,True,,,
1853,nm0570161,Biff McGuire,1926-10-25,185.0,True,White,Male,Straight
1855,nm0789208,Cornelia Sharpe,1943-10-18,,True,,,
1857,nm0731634,Tony Roberts,1939-10-22,185.0,True,White,Male,
1866,nm0723590,Allan Rich,1926-02-08,173.0,True,,,
1870,nm0344013,Edward Grover,1932-10-23,,True,,,
1872,nm0376318,Albert Henderson,1915-01-29,,True,,,
1875,nm0308056,Hank Garrett,1931-10-26,174.0,True,,,
1877,nm0100554,Joseph Bova,1924-05-25,,True,,,
1879,nm0000377,Richard Dreyfuss,1947-10-29,165.0,True,White,Male,Straight
1885,nm0000165,Ron Howard,1954-03-01,175.0,True,White,Male,Straight
1887,nm0494432,Paul Le Mat,1945-09-22,182.0,True,White,Male,Straight
1890,nm0001747,Charles Martin Smith,1953-10-30,165.0,True,White,Male,Straight
1892,nm0930286,Cindy Williams,1947-08-22,163.0,True,White,Female,Straight
1895,nm0163748,Candy Clark,1947-06-20,170.0,True,White,Female,Straight
1897,nm0680603,Mackenzie Phillips,1959-11-10,171.0,True,White,Female,Straight
1899,nm0005019,Bo Hopkins,1942-02-02,,True,White,Male,Straight
1903,nm0655693,Manuel Padilla Jr.,1955-07-13,160.0,True,,,
1905,nm0000148,Harrison Ford,1942-07-13,183.0,True,White,Male,Straight
1925,nm0068724,Jana Bellan,1951-08-28,,True,,,
1927,nm0000163,Dustin Hoffman,1937-08-08,167.0,True,White,Male,Straight
1938,nm0674781,Valerie Perrine,1943-09-03,171.0,True,White,Female,Straight
1940,nm0591149,Jan Miner,1917-10-15,,True,White,Female,Straight
1942,nm0065282,Stanley Beck,1936-06-05,,True,,,
1944,nm0936874,Kathryn Witt,1950-11-30,,True,,,
1946,nm0228277,John DiSanti,1938-06-25,,True,,,
1948,nm0365063,Mark Harris,1922-11-19,,True,White,Male,Straight
1954,nm0000197,Jack Nicholson,1937-04-22,177.0,True,White,Male,Straight
1966,nm0001159,Faye Dunaway,1941-01-14,170.0,True,White,Female,Straight
1972,nm0001379,John Huston,1906-08-05,188.0,True,White,Male,Straight
1974,nm0520164,Perry Lopez,1929-07-22,,True,,,
1976,nm0384916,John Hillerman,1932-12-20,168.0,True,White,Male,
1979,nm0002663,Diane Ladd,1935-11-29,170.0,True,White,Female,Straight
1983,nm0421772,Roy Jenson,1927-02-09,183.0,True,,,
1985,nm0000591,Roman Polanski,1933-08-18,165.0,True,White,Male,Straight
1987,nm0048147,Richard Bakalyan,1931-01-29,177.0,True,,,
1989,nm0323098,Bruce Glover,1932-05-02,,True,,,
1991,nm0393222,James Hong,1929-02-22,178.0,True,Asian,Male,Straight
1993,nm0535861,Patrick Magee,1922-03-31,173.0,True,White,Male,
2003,nm0473228,Hardy Krüger,1928-04-12,180.0,True,,,
2005,nm0000925,Steven Berkoff,1937-08-03,175.0,True,White,Male,Straight
2008,nm0443811,Marie Kean,1918-06-27,,True,,,
2011,nm0477981,Diana Körner,1944-09-24,172.0,True,,,
2013,nm0585460,Frank Middlemass,1919-05-28,183.0,True,,,
2015,nm0642724,Arthur O'Sullivan,1912 in Ireland,,True,,,
2017,nm0832104,Philip Stone,1924-04-14,180.0,True,,,
2019,nm0062642,Barbara Baxley,1923-01-01,,True,White,Female,Straight
2023,nm0000885,Ned Beatty,1937-07-06,170.0,True,White,Male,Straight
2029,nm0000947,Karen Black,1939-07-01,171.0,True,White,Female,Straight
2032,nm0086867,Ronee Blakley,1945-08-24,,True,,,
2034,nm0114790,Timothy Brown,1937-05-24,180.0,True,,,
2038,nm0001018,Keith Carradine,1949-08-08,185.0,True,White,Male,Straight
2040,nm0001036,Geraldine Chaplin,1944-07-31,165.0,True,White,Female,Straight
2044,nm0233306,Robert DoQui,1934-04-20,170.0,True,Black,Male,Straight
2046,nm0001167,Shelley Duvall,1949-07-07,173.0,True,White,Female,Straight
2049,nm0307255,Allen Garfield,1939-11-22,171.0,True,White,Male,
2054,nm0002099,Henry Gibson,1935-09-21,160.0,True,White,Male,Straight
2056,nm0001277,Scott Glenn,1939-01-26,183.0,True,White,Male,Straight
2062,nm0000156,Jeff Goldblum,1952-10-22,195.0,True,White,Male,Straight
2065,nm0364455,Barbara Harris,1935-07-25,164.0,True,White,Female,Straight
2068,nm0944842,Yossi Yadin,1920-06-07,,True,,,
2070,nm0083640,Len Birman,1932-09-28,,True,,,
2072,nm0510032,Marilyn Lightstone,1940-06-28,,True,,,
2074,nm0528211,Jeff Lynas,"1969 in Toronto, Canada",,True,,,
2076,nm0020022,Ted Allan,1916-01-26,,True,,,
2080,nm0157443,Barbara Chilcott,1922-09-10,,True,,,
2082,nm0478283,Guy L'Ecuyer,1931-07-26,,True,,,
2084,nm0000886,Warren Beatty,1937-03-30,185.0,True,White,Male,Straight
2094,nm0000443,Goldie Hawn,1945-11-21,168.0,True,White,Female,Straight
2097,nm0335519,Lee Grant,1925-10-31,162.0,True,White,Female,Straight
2103,nm0912001,Jack Warden,1920-09-18,177.0,True,White,Male,Straight
2111,nm0082300,Tony Bill,1940-08-23,,True,,Male,Straight
2113,nm0299149,George Furth,1932-12-14,177.0,True,White,Male,
2117,nm0732717,Jay Robinson,1930-04-14,,True,White,Male,Straight
2119,nm0601912,Susanna Moore,1945-12-09,,True,,,
2121,nm0000402,Carrie Fisher,1956-10-21,155.0,True,White,Female,Straight
2126,nm0007958,Diahnne Abbott,1945-05-01,,True,,,
2128,nm0012524,Frank Adu,1937-04-25,,True,,,
2130,nm0034519,Victor Argo,1934-11-05,178.0,True,Hispanic,Male,
2132,nm0034082,Gino Ardito,1935-08-27,,True,,,
2134,nm0001967,Peter Boyle,1935-10-18,188.0,True,White,Male,Straight
2146,nm0000983,Albert Brooks,1947-07-22,180.0,True,White,Male,Straight
2160,nm0169902,Harry Cohn,1891-07-23,,True,,,
2162,nm0000134,Robert De Niro,1943-08-17,175.0,True,White,Male,Straight
2174,nm0225734,Brenda Dickson,1949-02-03,,True,,,
2176,nm0000149,Jodie Foster,1962-11-19,160.0,True,White,Female,Lesbian
2179,nm0000230,Sylvester Stallone,1946-07-06,177.0,True,White,Male,Straight
2181,nm0001735,Talia Shire,1946-04-25,163.0,True,White,Female,Straight
2184,nm0949350,Burt Young,1940-04-30,173.0,True,White,Male,Straight
2186,nm0001835,Carl Weathers,1948-01-14,185.0,True,Black,Male,Straight
2188,nm0580565,Burgess Meredith,1907-11-16,166.0,True,White,Male,Straight
2194,nm0203076,Thayer David,1927-03-04,,True,White,Male,Straight
2197,nm0818874,Joe Spinell,1936-10-28,180.0,True,White,Male,Straight
2199,nm0578622,George Memmoli,1938-08-03,,True,,,
2201,nm0507114,Diana Lewis,1919-09-18,156.0,True,White,Female,Straight
2203,nm0641197,George O'Hanlon,1912-11-23,178.0,True,,,
2205,nm0000599,Kathleen Quinlan,1954-11-19,165.0,True,White,Female,Straight
2209,nm0000761,Bibi Andersson,1935-11-11,163.0,True,White,Female,Straight
2211,nm0681319,Ben Piazza,1933-07-30,,True,,,
2213,nm0308882,Lorraine Gary,1937-08-16,173.0,True,White,Female,Straight
2216,nm0186672,Darlene Craviotto,,170.0,True,,,
2218,nm0763858,Reni Santoni,1938-04-21,183.0,True,,,
2220,nm0879073,Susan Tyrrell,1945-03-18,165.0,True,White,Female,Straight
2222,nm0368516,Signe Hasso,1915-08-15,,True,White,Female,Straight
2227,nm0017491,Norman Alden,1924-09-13,180.0,True,White,Male,Straight
2229,nm0796662,Sylvia Sidney,1910-08-08,159.0,True,White,Female,Straight
2232,nm0000598,Dennis Quaid,1954-04-09,182.0,True,White,Male,Straight
2237,nm0201753,Karin Collison,,170.0,True,,,
2239,nm0897160,Robert Viharo,1936-08-14,,True,,,
2241,nm0341562,Kristin Griffith,1953-09-07,,True,,,
2243,nm0002148,Mary Beth Hurt,1946-09-26,163.0,True,White,Female,Straight
2246,nm0430151,Richard Jordan,1937-07-19,188.0,True,White,Male,Straight
2248,nm0000473,Diane Keaton,1946-01-05,169.0,True,White,Female,Straight
2258,nm0550855,E.G. Marshall,1914-06-18,173.0,True,,,
2264,nm0001832,Sam Waterston,1940-11-15,185.0,True,White,Male,Straight
2268,nm0287098,Henderson Forsythe,1917-09-11,185.0,True,,,
2272,nm0000257,Alan Alda,1936-01-28,188.0,True,White,Male,Straight
2278,nm0001749,Maggie Smith,1934-12-28,165.0,True,White,Female,Straight
2283,nm0561938,Elaine May,1932-04-21,163.0,True,White,Female,Straight
2285,nm0248983,Herb Edelman,1933-11-05,196.0,True,White,Male,Straight
2288,nm0001640,Richard Pryor,1940-12-01,178.0,True,Black,Male,Straight
2291,nm0001070,Bill Cosby,1937-07-12,183.0,True,Black,Male,Straight
2293,nm0292631,Sheila Frazier,1948-11-13,,True,,,
2295,nm1201685,Michael Boyle,,,True,,,
2297,nm0000398,Sally Field,1946-11-06,159.0,True,White,Female,Straight
2305,nm0000977,Beau Bridges,1941-12-09,179.0,True,White,Male,Straight
2308,nm0500038,Ron Leibman,1937-10-11,179.0,True,White,Male,Straight
2310,nm0385757,Pat Hingle,1924-07-19,178.0,True,White,Male,Straight
2313,nm0834373,Gail Strickland,1945-05-18,,True,White,Female,
2316,nm0667133,Morgan Paull,1944-12-15,,True,White,Male,Straight
2319,nm0130890,John Calvin,1947-11-29,191.0,True,White,Male,Straight
2321,nm0172884,Booth Colman,1923-03-08,,True,,,
2323,nm0207616,Lee de Broux,1941-05-07,185.0,True,,,
2325,nm0525403,James Luisi,1928-11-11,188.0,True,,,
2327,nm0917136,Vernon Weddle,1935-08-24,,True,,,
2329,nm0337872,Gilbert Green,1914-01-01,,True,,,
2331,nm0591567,Bob Minor,1944-01-01,188.0,True,,,
2333,nm0000640,Martin Sheen,1940-08-03,170.0,True,White,Male,Straight
2338,nm0000380,Robert Duvall,1931-01-05,174.0,True,White,Male,Straight
2347,nm0002078,Frederic Forrest,1936-12-23,178.0,True,White,Male,Straight
2350,nm0098734,Sam Bottoms,1955-10-17,180.0,True,White,Male,Straight
2353,nm0000401,Laurence Fishburne,1961-07-30,184.0,True,Black,Male,Straight
2357,nm0355278,Albert Hall,1937-11-10,180.0,True,,,
2359,nm0819525,G.D. Spradlin,1920-08-31,188.0,True,,,
2361,nm0443856,James Keane,1952-09-26,,True,,,
2367,nm0743953,Kerry Rossall,1947-06-23,,True,,,
2369,nm0000095,Woody Allen,1935-12-01,165.0,True,White,Male,Straight
2379,nm0614526,Michael Murphy,1938-05-05,185.0,True,White,Male,Straight
2385,nm0000446,Mariel Hemingway,1961-11-22,180.0,True,,,
2387,nm0000658,Meryl Streep,1949-06-22,168.0,True,White,Female,Straight
2400,nm0525023,Karen Ludwig,1942-10-09,,True,,,
2402,nm0640874,Michael O'Donoghue,1940-01-05,,True,,,
2404,nm0268533,Tisa Farrow,1951-07-22,163.0,True,,,
2406,nm0918660,Gary Weis,,,True,,,
2408,nm0888536,Kenny Vance,1943-12-09,,True,,,
2410,nm0000164,Anthony Hopkins,1937-12-31,175.0,True,White,Male,Straight
2418,nm0000457,John Hurt,1940-01-22,175.0,True,White,Male,Straight
2423,nm0000843,Anne Bancroft,1931-09-17,168.0,True,White,Female,Straight
2429,nm0000024,John Gielgud,1904-04-14,181.0,True,White,Male,Gay
2437,nm0384908,Wendy Hiller,1912-08-15,170.0,True,White,Female,Straight
2445,nm0428086,Freddie Jones,1927-09-12,185.0,True,White,Male,Straight
2447,nm0255573,Michael Elphick,1946-09-19,178.0,True,,,
2449,nm0330240,Hannah Gordon,1941-04-09,168.0,True,,,
2453,nm0822062,John Standing,1934-08-16,,True,White,Male,Straight
2455,nm0002077,Dexter Fletcher,1966-01-31,168.0,True,White,Male,Straight
2458,nm0629498,Phoebe Nicholls,1957-04-07,165.0,True,,,
2460,nm0000602,Robert Redford,1936-08-18,179.0,True,White,Male,Straight
2467,nm0001433,Yaphet Kotto,1939-11-15,193.0,True,Black,Male,Straight
2469,nm0000737,Jane Alexander,1939-10-28,169.0,True,White,Female,Straight
2479,nm0358069,Murray Hamilton,1923-03-24,178.0,True,White,Male,Straight
2485,nm0001418,David Keith,1954-05-08,180.0,True,White,Male,Straight
2488,nm0000151,Morgan Freeman,1937-06-01,188.0,True,Black,Male,Straight
2495,nm0164273,Matt Clark,1936-11-25,,True,,,
2498,nm0570625,Tim McIntire,1944-07-19,,True,,,
2500,nm0911797,Richard Ward,1915-03-15,,True,,,
2502,nm0887551,Jon Van Ness,1957-12-23,,True,,,
2504,nm0001826,M. Emmet Walsh,1935-03-22,178.0,True,White,Male,
2509,nm0758692,Albert Salmi,1927-03-11,188.0,True,White,Male,Straight
2511,nm0371495,Linda Haynes,1947-11-04,168.0,True,,,
2513,nm0569239,Everett McGill,1945-10-21,187.0,True,White,Male,
2515,nm0043088,Val Avery,1924-07-14,,True,White,Male,Straight
2519,nm0001346,Edward Herrmann,1943-07-21,196.0,True,White,Male,Straight
2522,nm0467085,Jerzy Kosinski,1933-06-14,,True,,,
2524,nm0000649,Paul Sorvino,1939-04-13,191.0,True,White,Male,Straight
2530,nm0182661,Nicolas Coster,1933-12-03,178.0,True,,,
2532,nm0938052,Ian Wolfe,1896-11-04,175.0,True,White,Male,Straight
2537,nm0522281,Bessie Love,1898-09-10,152.0,True,White,Female,Straight
2540,nm0000374,Brad Dourif,1950-03-18,175.0,True,White,Male,Straight
2544,nm0348214,Moses Gunn,1929-10-02,,True,Black,Male,Straight
2546,nm0001527,Elizabeth McGovern,1961-07-18,175.0,True,White,Female,Straight
2550,nm0573299,Kenneth McMillan,1932-07-02,169.0,True,White,Male,Straight
2555,nm0002285,Pat O'Brien,1899-11-11,180.0,True,White,Male,Straight
2559,nm0640307,Donald O'Connor,1925-08-28,170.0,True,White,Male,Straight
2562,nm0647921,James Olson,1930-10-08,193.0,True,White,Male,
2565,nm0001597,Mandy Patinkin,1952-11-30,182.0,True,,,
2567,nm0738415,Howard E. Rollins Jr.,1950-10-17,183.0,True,,,
2570,nm0005460,Mary Steenburgen,1953-02-08,173.0,True,White,Female,Straight
2574,nm0000739,Debbie Allen,1950-01-16,157.0,True,Black,Female,Straight
2576,nm0218810,Jeffrey DeMunn,1947-04-25,175.0,True,White,Male,Straight
2580,nm0431451,Robert Joy,1951-08-17,178.0,True,White,Male,Straight
2582,nm0537551,Norman Mailer,1923-01-31,,True,White,Male,Straight
2584,nm0001448,Jessica Lange,1949-04-20,173.0,True,White,Female,Straight
2588,nm0000414,Teri Garr,1947-12-11,170.0,True,White,Female,Straight
2593,nm0001056,Dabney Coleman,1932-01-03,185.0,True,White,Male,Straight
2597,nm0001164,Charles Durning,1923-02-28,173.0,True,White,Male,Straight
2602,nm0000195,Bill Murray,1950-09-21,185.0,True,White,Male,Straight
2607,nm0001628,Sydney Pollack,1934-07-01,183.0,True,White,Male,Straight
2613,nm0310960,George Gaynes,1917-05-03,188.0,True,White,Male,Straight
2616,nm0000133,Geena Davis,1956-01-21,183.0,True,White,Female,Straight
